gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022401210,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:11 PM EST),period,start,0,0,1
0022401210,4,PT12M00.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,Jump Ball Gobert vs. Davis: Tip to Randle,Jump Ball,,1,0,2
0022401210,7,PT11M39.00S,1,1610612750,MIN,203944,Randle,J. Randle,60,161,17,Made,1,2,0,2,h,Randle 17' Step Back Jump Shot (2 PTS),Made Shot,Step Back Jump shot,1,2,3
0022401210,8,PT11M19.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,29,65,7,Missed,1,,,0,v,MISS Reaves 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,4
0022401210,9,PT11M17.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5
0022401210,10,PT11M13.00S,1,1610612750,MIN,203944,Randle,J. Randle,194,156,25,Missed,1,,,0,h,MISS Randle 25' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1,3,6
0022401210,11,PT11M10.00S,1,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Rebound,Rebound,Unknown,0,0,7
0022401210,13,PT10M57.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,225,1,0,Missed,1,,,0,v,MISS Hachimura 3PT Jump Shot,Missed Shot,Jump Shot,1,3,8
0022401210,14,PT10M55.00S,1,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,h,Randle REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9
0022401210,15,PT10M47.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,76,235,25,Missed,1,,,0,h,MISS Edwards 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,10
0022401210,16,PT10M43.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,11
0022401210,17,PT10M32.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,-24,19,3,Missed,1,,,0,v,MISS Reaves 3' Reverse Layup,Missed Shot,Reverse Layup Shot,1,2,12
0022401210,17,PT10M32.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,Gobert BLOCK (1 BLK),,,1,2,13
0022401210,19,PT10M30.00S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,h,Conley REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,14
0022401210,20,PT10M27.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-6,17,2,Made,1,4,0,4,h,Edwards 2' Running Layup (2 PTS) (Conley 1 AST),Made Shot,Running Layup Shot,1,2,15
0022401210,22,PT10M27.00S,1,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie S.FOUL (P1.T1) (P.Ransom),Foul,Shooting,1,0,16
0022401210,24,PT10M27.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,MISS Edwards Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,1,0,17
0022401210,25,PT10M25.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,18
0022401210,26,PT10M15.00S,1,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,Vincent Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,19
0022401210,26,PT10M15.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels STEAL (1 STL),,,1,0,20
0022401210,28,PT10M12.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,-9,16,2,Made,1,6,0,6,h,McDaniels 2' Running Finger Roll Layup (2 PTS) (Conley 2 AST),Made Shot,Running Finger Roll Layup Shot,1,2,21
0022401210,30,PT10M00.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,Gobert P.FOUL (P1.T1) (M.Davis),Foul,Personal,1,0,22
0022401210,32,PT09M51.00S,1,1610612747,LAL,1631108,Christie,M. Christie,196,155,25,Made,1,6,3,9,v,Christie 25' 3PT Jump Shot (3 PTS) (Reaves 1 AST),Made Shot,Jump Shot,1,3,23
0022401210,34,PT09M35.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,36,126,13,Missed,1,,,0,h,MISS Gobert 13' Jump Shot,Missed Shot,Jump Shot,1,2,24
0022401210,35,PT09M33.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,25
0022401210,36,PT09M29.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,1,0,26
0022401210,37,PT09M16.00S,1,1610612750,MIN,201144,Conley,M. Conley,-12,90,9,Missed,1,,,0,h,MISS Conley 9' Floating Jump Shot,Missed Shot,Floating Jump shot,1,2,27
0022401210,38,PT09M14.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,28
0022401210,39,PT09M04.00S,1,1610612747,LAL,1631108,Christie,M. Christie,11,20,2,Made,1,6,5,11,v,Christie 2' Driving Layup (5 PTS) (Hachimura 1 AST),Made Shot,Driving Layup Shot,1,2,29
0022401210,41,PT08M53.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-113,221,25,Missed,1,,,0,h,MISS Edwards 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,30
0022401210,42,PT08M50.00S,1,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,Vincent REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,31
0022401210,43,PT08M39.00S,1,1610612747,LAL,1629216,Vincent,G. Vincent,-62,90,11,Missed,1,,,0,v,MISS Vincent 11' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,32
0022401210,45,PT08M36.00S,1,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,33
0022401210,46,PT08M36.00S,1,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie Step Out of Bounds Turnover (P1.T3),Turnover,Step Out of Bounds Turnover,1,0,34
0022401210,47,PT08M23.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-222,69,0,Made,1,9,5,14,h,Edwards 3PT Jump Shot (5 PTS) (Conley 3 AST),Made Shot,Jump Shot,1,3,35
0022401210,49,PT08M13.00S,1,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,Vincent Out of Bounds Lost Ball Turnover (P2.T4),Turnover,Out of Bounds Lost Ball Turnover,1,0,36
0022401210,50,PT08M02.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,-92,236,25,Made,1,12,5,17,h,McDaniels 25' 3PT Jump Shot (5 PTS) (Conley 4 AST),Made Shot,Jump Shot,1,3,37
0022401210,52,PT07M52.00S,1,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,38
0022401210,53,PT07M45.00S,1,1610612747,LAL,203076,Davis,A. Davis,-71,131,15,Made,1,12,7,19,v,Davis 15' Jump Shot (2 PTS) (Vincent 1 AST),Made Shot,Jump Shot,1,2,39
0022401210,55,PT07M30.00S,1,1610612750,MIN,201144,Conley,M. Conley,112,222,25,Missed,1,,,0,h,MISS Conley 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,40
0022401210,56,PT07M27.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,41
0022401210,57,PT07M21.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis Lost Ball Turnover (P2.T5),Turnover,Lost Ball,1,0,42
0022401210,57,PT07M21.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels STEAL (2 STL),,,1,0,43
0022401210,59,PT07M17.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,5,20,2,Missed,1,,,0,h,MISS McDaniels 2' Running Layup,Missed Shot,Running Layup Shot,1,2,44
0022401210,60,PT07M15.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,45
0022401210,61,PT07M12.00S,1,1610612750,MIN,203944,Randle,J. Randle,-102,229,25,Missed,1,,,0,h,MISS Randle 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,46
0022401210,62,PT07M10.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,47
0022401210,63,PT06M58.00S,1,1610612747,LAL,203076,Davis,A. Davis,2,164,16,Made,1,12,9,21,v,Davis 16' Jump Shot (4 PTS) (Reaves 2 AST),Made Shot,Jump Shot,1,2,48
0022401210,65,PT06M38.00S,1,1610612750,MIN,203944,Randle,J. Randle,-3,55,6,Made,1,14,9,23,h,Randle 6' Turnaround Fadeaway (4 PTS),Made Shot,Turnaround Fadeaway shot,1,2,49
0022401210,66,PT06M20.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves Bad Pass Turnover (P1.T6),Turnover,Bad Pass,1,0,50
0022401210,66,PT06M20.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels STEAL (3 STL),,,1,0,51
0022401210,69,PT06M04.00S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,h,SUB: Alexander-Walker FOR Conley,Substitution,,0,0,52
0022401210,70,PT06M04.00S,1,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,h,SUB: Reid FOR Randle,Substitution,,0,0,53
0022401210,71,PT06M04.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,SUB: Russell FOR Reaves,Substitution,,0,0,54
0022401210,72,PT06M04.00S,1,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,SUB: Knecht FOR Vincent,Substitution,,0,0,55
0022401210,77,PT05M56.00S,1,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,-227,-10,0,Missed,1,,,0,h,MISS Alexander-Walker 3PT Jump Shot,Missed Shot,Jump Shot,1,3,56
0022401210,78,PT05M54.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,57
0022401210,79,PT05M44.00S,1,1610612747,LAL,203076,Davis,A. Davis,26,78,8,Made,1,14,11,25,v,Davis 8' Floating Jump Shot (6 PTS),Made Shot,Floating Jump shot,1,2,58
0022401210,80,PT05M32.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,154,199,25,Missed,1,,,0,h,MISS McDaniels 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,59
0022401210,81,PT05M28.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,60
0022401210,82,PT05M25.00S,1,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,h,Alexander-Walker S.FOUL (P1.T2) (A.Smith),Foul,Shooting,1,0,61
0022401210,84,PT05M25.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,14,12,26,v,Hachimura Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,62
0022401210,85,PT05M25.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,MISS Hachimura Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,63
0022401210,86,PT05M24.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,Gobert REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,64
0022401210,87,PT05M08.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,32,117,12,Missed,1,,,0,h,MISS Edwards 12' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1,2,65
0022401210,88,PT05M05.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,Gobert REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,66
0022401210,89,PT05M05.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,-5,10,1,Made,1,16,12,28,h,Gobert 1' Putback Dunk (2 PTS),Made Shot,Putback Dunk Shot,1,2,67
0022401210,90,PT05M00.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura Bad Pass Turnover (P1.T7),Turnover,Bad Pass,1,0,68
0022401210,90,PT05M00.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels STEAL (4 STL),,,1,0,69
0022401210,92,PT04M59.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,-5,17,2,Made,1,18,12,30,h,McDaniels 2' Running Dunk (7 PTS),Made Shot,Running Dunk Shot,1,2,70
0022401210,93,PT04M35.00S,1,1610612747,LAL,203076,Davis,A. Davis,-224,8,0,Missed,1,,,0,v,MISS Davis 3PT Jump Shot,Missed Shot,Jump Shot,1,3,71
0022401210,94,PT04M31.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura REBOUND (Off:1 Def:3),Rebound,Unknown,1,0,72
0022401210,95,PT04M31.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,Missed,1,,,0,v,MISS Hachimura Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,73
0022401210,96,PT04M30.00S,1,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,,,0,v,Knecht REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,74
0022401210,97,PT04M26.00S,1,1610612747,LAL,1642261,Knecht,D. Knecht,-18,125,13,Made,1,18,14,32,v,Knecht 13' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,75
0022401210,98,PT04M13.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,Edwards Discontinue Dribble Turnover (P1.T1),Turnover,Discontinue Dribble,1,0,76
0022401210,99,PT04M13.00S,1,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,SUB: Reddish FOR Christie,Substitution,,0,0,77
0022401210,101,PT03M57.00S,1,1610612747,LAL,1626156,Russell,D. Russell,-29,34,4,Missed,1,,,0,v,MISS Russell 4' Driving Layup,Missed Shot,Driving Layup Shot,1,2,78
0022401210,102,PT03M52.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,79
0022401210,103,PT03M48.00S,1,1610612750,MIN,1629675,Reid,N. Reid,228,-15,0,Made,1,21,14,35,h,Reid 3PT Jump Shot (3 PTS) (Alexander-Walker 1 AST),Made Shot,Jump Shot,1,3,80
0022401210,105,PT03M39.00S,1,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,Russell OFF.Foul (P1) (A.Smith),Foul,Offensive,1,0,81
0022401210,107,PT03M39.00S,1,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,Russell Offensive Foul Turnover (P1.T8),Turnover,Offensive Foul Turnover,1,0,82
0022401210,108,PT03M39.00S,1,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,83
0022401210,109,PT03M39.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,Edwards T.FOUL (P0.T2) (M.Davis),Foul,Technical,1,0,84
0022401210,110,PT03M39.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,SUB: DiVincenzo FOR McDaniels,Substitution,,0,0,85
0022401210,111,PT03M39.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,SUB: Randle FOR Gobert,Substitution,,0,0,86
0022401210,114,PT03M39.00S,1,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,21,15,36,v,Knecht Free Throw Technical (3 PTS),Free Throw,Free Throw Technical,1,0,87
0022401210,115,PT03M26.00S,1,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,Russell S.FOUL (P2.T2) (A.Smith),Foul,Shooting,1,0,88
0022401210,118,PT03M26.00S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,22,15,37,h,Reid Free Throw 1 of 2 (4 PTS),Free Throw,Free Throw 1 of 2,1,0,89
0022401210,119,PT03M26.00S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,23,15,38,h,Reid Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,1,0,90
0022401210,120,PT03M04.00S,1,1610612747,LAL,203076,Davis,A. Davis,-126,122,18,Missed,1,,,0,v,MISS Davis 18' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,91
0022401210,121,PT03M02.00S,1,1610612747,LAL,1629629,Reddish,C. Reddish,0,0,0,,0,,,0,v,Reddish REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,92
0022401210,122,PT03M02.00S,1,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Turnover: Shot Clock (T#9),Turnover,Shot Clock Turnover,1,0,93
0022401210,123,PT02M49.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,23,46,5,Made,1,25,15,40,h,Edwards 5' Driving Bank Hook Shot (7 PTS),Made Shot,Driving Bank Hook Shot,1,2,94
0022401210,124,PT02M33.00S,1,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,h,Randle S.FOUL (P1.T3) (A.Smith),Foul,Shooting,1,0,95
0022401210,126,PT02M33.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,MISS Davis Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,96
0022401210,127,PT02M33.00S,1,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Rebound,Rebound,Normal Rebound,0,0,97
0022401210,128,PT02M33.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,SUB: Dillingham FOR Edwards,Substitution,,0,0,98
0022401210,129,PT02M33.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,SUB: Christie FOR Hachimura,Substitution,,0,0,99
0022401210,132,PT02M33.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,25,16,41,v,Davis Free Throw 2 of 2 (7 PTS),Free Throw,Free Throw 2 of 2,1,0,100
0022401210,133,PT02M15.00S,1,1610612747,LAL,1629629,Reddish,C. Reddish,0,0,0,,0,,,0,v,Reddish S.FOUL (P1.T3) (A.Smith),Foul,Shooting,1,0,101
0022401210,135,PT02M15.00S,1,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,26,16,42,h,Randle Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,1,0,102
0022401210,136,PT02M15.00S,1,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,27,16,43,h,Randle Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,1,0,103
0022401210,137,PT02M04.00S,1,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,Russell OFF.Foul (P3) (M.Davis),Foul,Offensive,1,0,104
0022401210,139,PT02M04.00S,1,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,Russell Offensive Foul Turnover (P2.T10),Turnover,Offensive Foul Turnover,1,0,105
0022401210,140,PT02M04.00S,1,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,SUB: Koloko FOR Russell,Substitution,,0,0,106
0022401210,141,PT02M04.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,SUB: Reaves FOR Davis,Substitution,,0,0,107
0022401210,144,PT01M49.00S,1,1610612750,MIN,203944,Randle,J. Randle,-21,26,3,Made,1,29,16,45,h,Randle 3' Driving Layup (8 PTS),Made Shot,Driving Layup Shot,1,2,108
0022401210,146,PT01M32.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,0,131,13,Missed,1,,,0,v,MISS Reaves 13' Jump Shot,Missed Shot,Jump Shot,1,2,109
0022401210,147,PT01M24.00S,1,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,h,Alexander-Walker REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,110
0022401210,148,PT01M22.00S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,Reid Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,111
0022401210,148,PT01M22.00S,1,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie STEAL (1 STL),,,1,0,112
0022401210,150,PT01M19.00S,1,1610612747,LAL,1631108,Christie,M. Christie,1,11,1,Made,1,29,18,47,v,Christie 1' Running Layup (7 PTS),Made Shot,Running Layup Shot,1,2,113
0022401210,151,PT01M19.00S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,Reid Violation:Defensive Goaltending (P.Ransom),Violation,Defensive Goaltending,1,0,114
0022401210,152,PT01M04.00S,1,1610612750,MIN,1628978,DiVincenzo,D. DiVincenzo,138,218,26,Made,1,32,18,50,h,DiVincenzo 26' 3PT Jump Shot (3 PTS) (Randle 1 AST),Made Shot,Jump Shot,1,3,115
0022401210,154,PT00M49.90S,1,1610612747,LAL,1629629,Reddish,C. Reddish,-28,41,5,Made,1,32,20,52,v,Reddish 5' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,116
0022401210,155,PT00M49.90S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,Reid S.FOUL (P1.T4) (P.Ransom),Foul,Shooting,1,0,117
0022401210,157,PT00M49.90S,1,1610612747,LAL,1629629,Reddish,C. Reddish,0,0,0,,0,32,21,53,v,Reddish Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,118
0022401210,158,PT00M34.30S,1,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,h,Alexander-Walker Out of Bounds - Bad Pass Turnover Turnover (P1.T3),Turnover,Out of Bounds - Bad Pass Turnover,1,0,119
0022401210,159,PT00M17.20S,1,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,,,0,v,Knecht Lost Ball Turnover (P1.T11),Turnover,Lost Ball,1,0,120
0022401210,159,PT00M17.20S,1,1610612750,MIN,1628978,DiVincenzo,D. DiVincenzo,0,0,0,,0,,,0,h,DiVincenzo STEAL (1 STL),,,1,0,121
0022401210,161,PT00M14.50S,1,1610612750,MIN,1628978,DiVincenzo,D. DiVincenzo,229,98,25,Missed,1,,,0,h,MISS DiVincenzo 25' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,122
0022401210,162,PT00M12.30S,1,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,,,0,v,Knecht REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,123
0022401210,163,PT00M02.40S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,Reid Violation:Kicked Ball (A.Smith),Violation,Kicked Ball,0,0,124
