GAME_DATE,OPPONENT,IS_HOME,DAYS_RESTED,SEASON_AVG_PTS,SEASON_AVG_REB,SEASON_AVG_AST,SEASON_AVG_MIN,SEASON_AVG_FGA,SEASON_AVG_FGM,SEASON_AVG_FG_PCT,SEASON_AVG_FG3A,SEASON_AVG_FG3M,SEASON_AVG_FG3_PCT,SEASON_AVG_FTA,SEASON_AVG_FTM,SEASON_AVG_FT_PCT,ROLL_3_PTS,ROLL_3_REB,ROLL_3_AST,ROLL_3_MIN,ROLL_3_FGA,ROLL_3_FGM,ROLL_3_FG_PCT,ROLL_3_FG3A,ROLL_3_FG3M,ROLL_3_FG3_PCT,ROLL_3_FTA,ROLL_3_FTM,ROLL_3_FT_PCT,ROLL_5_PTS,ROLL_5_REB,ROLL_5_AST,ROLL_5_MIN,ROLL_5_FGA,ROLL_5_FGM,ROLL_5_FG_PCT,ROLL_5_FG3A,ROLL_5_FG3M,ROLL_5_FG3_PCT,ROLL_5_FTA,ROLL_5_FTM,ROLL_5_FT_PCT,ROLL_10_PTS,ROLL_10_REB,ROLL_10_AST,ROLL_10_MIN,ROLL_10_FGA,ROLL_10_FGM,ROLL_10_FG_PCT,ROLL_10_FG3A,ROLL_10_FG3M,ROLL_10_FG3_PCT,ROLL_10_FTA,ROLL_10_FTM,ROLL_10_FT_PCT,HEAD2HEAD_AVG_PTS,HEAD2HEAD_AVG_REB,HEAD2HEAD_AVG_AST,HEAD2HEAD_AVG_MIN,HEAD2HEAD_AVG_FGA,HEAD2HEAD_AVG_FGM,HEAD2HEAD_AVG_FG_PCT,HEAD2HEAD_AVG_FG3A,HEAD2HEAD_AVG_FG3M,HEAD2HEAD_AVG_FG3_PCT,HEAD2HEAD_AVG_FTA,HEAD2HEAD_AVG_FTM,HEAD2HEAD_AVG_FT_PCT,MURRAY_OUT,SEASON_AVG_PTS_MURRAY_OUT,SEASON_AVG_REB_MURRAY_OUT,SEASON_AVG_AST_MURRAY_OUT,SEASON_AVG_MIN_MURRAY_OUT,SEASON_AVG_FGA_MURRAY_OUT,SEASON_AVG_FGM_MURRAY_OUT,SEASON_AVG_FG_PCT_MURRAY_OUT,SEASON_AVG_FG3A_MURRAY_OUT,SEASON_AVG_FG3M_MURRAY_OUT,SEASON_AVG_FG3_PCT_MURRAY_OUT,SEASON_AVG_FTA_MURRAY_OUT,SEASON_AVG_FTM_MURRAY_OUT,SEASON_AVG_FT_PCT_MURRAY_OUT,OPP_DEF_RATING,OPP_PACE,OPP_PTS,OPP_REB,OPP_AST,OPP_FGA,OPP_FGM,OPP_FG_PCT,OPP_FG3A,OPP_FG3M,OPP_FG3_PCT,OPP_FTA,OPP_FTM,OPP_FT_PCT,PTS,REB,AST
2024-12-28,DET,1,1,30.53846153846154,12.653846153846153,9.538461538461538,37.23076923076923,20.615384615384617,11.73076923076923,0.5745384615384614,4.5,2.1923076923076925,0.513,6.153846153846154,4.884615384615385,0.7850000000000001,28.0,10.333333333333334,7.333333333333333,34.666666666666664,18.333333333333332,11.333333333333334,0.6213333333333333,5.333333333333333,2.0,0.3176666666666667,4.333333333333333,3.3333333333333335,0.7666666666666666,29.0,10.0,8.0,36.8,18.6,11.6,0.6272,5.0,2.4,0.4574000000000001,4.4,3.4,0.78,31.2,12.1,8.2,36.5,21.5,12.4,0.5873999999999999,4.8,2.1,0.4454000000000001,5.7,4.3,0.7688,,,,,,,,,,,,,,0,,,,,,,,,,,,,,113.06036678553234,101.31612903225806,114.5483870967742,42.645161290322584,25.451612903225808,88.12903225806451,41.61290322580645,0.4740645161290321,37.58064516129032,14.35483870967742,0.3784838709677419,21.612903225806452,16.967741935483872,0.7861290322580646,37,9,8
2024-12-30,UTA,0,2,30.77777777777778,12.518518518518519,9.481481481481481,37.22222222222222,20.48148148148148,11.703703703703704,0.5772222222222222,4.518518518518518,2.259259259259259,0.5236296296296297,6.444444444444445,5.111111111111111,0.7850370370370372,29.666666666666668,12.666666666666666,7.666666666666667,37.0,18.333333333333332,11.0,0.6016666666666667,5.0,2.0,0.36200000000000004,7.333333333333333,5.666666666666667,0.762,29.6,10.6,8.0,36.8,18.4,11.2,0.6122,4.8,2.4,0.484,6.4,4.8,0.7372,32.2,11.0,7.9,36.3,20.6,12.2,0.6021,5.0,2.5,0.5254000000000001,7.0,5.3,0.7474000000000001,28.5,13.0,8.0,32.0,18.5,11.5,0.6200000000000001,3.5,2.5,0.7085,3.5,3.0,0.8335,0,,,,,,,,,,,,,,118.08193521156484,101.088,119.36666666666666,41.4,28.266666666666666,91.2,43.833333333333336,0.4820333333333333,40.46666666666667,14.833333333333334,0.3658333333333334,21.866666666666667,16.866666666666667,0.7747999999999998,36,22,11
2025-01-01,ATL,1,2,30.964285714285715,12.857142857142858,9.535714285714286,37.25,20.928571428571427,11.785714285714286,0.57175,4.678571428571429,2.2857142857142856,0.5168214285714285,6.428571428571429,5.107142857142857,0.7867500000000002,33.333333333333336,15.0,10.666666666666666,37.0,23.0,12.333333333333334,0.5676666666666667,5.666666666666667,2.3333333333333335,0.37766666666666665,8.0,6.333333333333333,0.7896666666666666,31.4,12.4,8.2,35.8,21.0,11.8,0.587,6.0,2.6,0.41720000000000007,6.6,5.2,0.7838,30.2,11.6,8.2,36.2,20.0,11.4,0.5881000000000001,5.3,2.5,0.5086999999999999,6.3,4.9,0.7615000000000001,48.0,14.0,8.0,35.0,29.0,17.0,0.586,6.0,3.0,0.5,13.0,11.0,0.846,0,,,,,,,,,,,,,,111.60510975498678,106.4630303030303,118.8181818181818,44.21212121212121,28.12121212121212,91.72727272727272,43.15151515151515,0.4709090909090908,41.06060606060606,15.696969696969695,0.3822424242424243,21.575757575757574,16.818181818181817,0.7823030303030302,23,17,15
2025-01-03,SAS,1,2,30.689655172413794,13.0,9.724137931034482,37.0,20.75862068965517,11.655172413793103,0.5692758620689655,4.551724137931035,2.2413793103448274,0.5334827586206896,6.413793103448276,5.137931034482759,0.7941034482758622,32.0,16.0,11.333333333333334,35.0,22.0,11.0,0.5236666666666667,5.0,2.6666666666666665,0.711,8.666666666666666,7.333333333333333,0.8729999999999999,29.6,15.4,9.8,35.8,20.8,11.0,0.5458000000000001,5.0,2.0,0.4838,6.8,5.6,0.8238,27.7,11.9,8.9,35.7,18.7,10.5,0.5795,4.8,2.3,0.5587,5.6,4.4,0.7769,,,,,,,,,,,,,,0,,,,,,,,,,,,,,110.12594397954162,100.95878787878787,111.1818181818182,44.90909090909091,25.151515151515152,91.63636363636364,41.666666666666664,0.4555757575757576,38.03030303030303,13.242424242424242,0.3493636363636364,18.363636363636363,14.606060606060606,0.7945454545454546,41,18,9
2025-01-04,SAS,0,1,31.033333333333335,13.166666666666666,9.7,37.0,21.266666666666666,11.766666666666667,0.5642,4.733333333333333,2.2666666666666666,0.5257000000000001,6.5,5.233333333333333,0.7972666666666668,33.333333333333336,19.0,11.666666666666666,35.0,28.333333333333332,12.333333333333334,0.447,6.666666666666667,2.3333333333333335,0.5443333333333333,7.0,6.333333333333333,0.9073333333333333,32.8,16.0,11.2,35.6,24.2,12.0,0.524,5.6,2.2,0.4866,7.8,6.6,0.8516,30.2,13.0,9.6,36.4,21.4,11.4,0.5545,5.6,2.4,0.48869999999999997,6.1,5.0,0.8158,41.0,18.0,9.0,37.0,36.0,15.0,0.417,10.0,3.0,0.3,9.0,8.0,0.889,0,,,,,,,,,,,,,,110.0568486288763,100.99058823529413,111.1470588235294,44.94117647058823,25.38235294117647,91.79411764705884,41.6764705882353,0.4549117647058823,38.05882352941177,13.294117647058824,0.3504117647058823,18.294117647058822,14.5,0.7914117647058823,46,9,10
2025-01-10,BKN,1,6,31.516129032258064,13.03225806451613,9.709677419354838,37.193548387096776,21.70967741935484,12.0,0.5635161290322581,4.838709677419355,2.2903225806451615,0.5208387096774194,6.483870967741935,5.225806451612903,0.7984193548387097,36.666666666666664,14.666666666666666,11.333333333333334,36.666666666666664,29.0,14.0,0.48666666666666664,6.333333333333333,2.3333333333333335,0.5583333333333333,7.0,6.333333333333333,0.9073333333333333,36.6,15.0,10.6,37.0,27.4,13.4,0.5062,6.6,2.8,0.5616,8.2,7.0,0.8682000000000001,32.8,12.5,9.3,36.9,23.0,12.5,0.5667000000000001,5.8,2.6,0.5095,6.3,5.2,0.8240999999999999,29.0,18.0,16.0,41.0,16.0,9.0,0.563,0.0,0.0,0.0,13.0,11.0,0.846,0,,,,,,,,,,,,,,114.7433444486962,98.88108108108108,113.45945945945944,42.45945945945946,27.08108108108108,83.35135135135135,40.67567567567568,0.4883513513513513,36.054054054054056,13.594594594594597,0.3771891891891891,24.054054054054053,18.513513513513512,0.7674054054054055,35,12,15
2025-01-12,DAL,0,2,31.625,13.0,9.875,37.21875,21.6875,12.0625,0.56675,4.71875,2.25,0.5358125,6.53125,5.25,0.7969062499999999,40.666666666666664,13.0,11.333333333333334,39.333333333333336,30.666666666666668,16.0,0.5423333333333334,6.333333333333333,2.3333333333333335,0.5583333333333333,7.666666666666667,6.333333333333333,0.824,36.2,15.6,12.0,37.2,28.2,14.0,0.5102,5.8,2.2,0.6016,7.0,6.0,0.861,32.9,13.1,10.0,37.0,23.3,12.6,0.5612,5.3,2.3,0.5428,6.7,5.4,0.7990999999999999,35.0,17.5,12.5,38.5,21.5,13.0,0.605,2.5,2.5,1.0,7.5,6.5,0.857,0,,,,,,,,,,,,,,110.25444130831808,101.44,111.84210526315788,44.10526315789474,26.342105263157897,90.3157894736842,40.973684210526315,0.4539999999999999,36.13157894736842,12.894736842105264,0.3572894736842106,22.05263157894737,17.0,0.7772894736842106,19,18,9
2025-01-14,DAL,0,2,31.242424242424242,13.151515151515152,9.848484848484848,37.27272727272727,21.424242424242426,11.878787878787879,0.5635757575757575,4.636363636363637,2.1818181818181817,0.5195757575757576,6.606060606060606,5.303030303030303,0.7963333333333332,33.333333333333336,13.0,11.333333333333334,40.0,23.0,13.0,0.5573333333333333,3.6666666666666665,1.3333333333333333,0.4583333333333333,7.666666666666667,6.0,0.7869999999999999,32.8,14.8,11.6,37.4,24.2,12.4,0.5178,4.4,1.6,0.5349999999999999,7.6,6.4,0.85,32.1,13.6,9.9,36.6,22.6,12.1,0.5524,5.2,2.1,0.4761,7.1,5.8,0.8169000000000001,29.666666666666668,17.666666666666668,11.333333333333334,38.666666666666664,18.666666666666668,10.666666666666666,0.5573333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,8.0,6.666666666666667,0.8306666666666667,0,,,,,,,,,,,,,,110.27627214626648,101.42358974358974,111.84615384615384,44.38461538461539,26.256410256410255,90.4102564102564,41.1025641025641,0.4548974358974358,36.02564102564103,12.743589743589745,0.3537435897435898,22.0,16.897435897435898,0.7740256410256411,10,14,10
2025-01-17,MIA,0,3,30.61764705882353,13.176470588235293,9.852941176470589,37.029411764705884,21.0,11.647058823529411,0.5637941176470589,4.5588235294117645,2.1470588235294117,0.519,6.470588235294118,5.176470588235294,0.7876176470588234,21.333333333333332,14.666666666666666,11.333333333333334,35.333333333333336,13.666666666666666,8.0,0.5666666666666668,1.6666666666666667,0.6666666666666666,0.5,6.333333333333333,4.666666666666667,0.676,30.2,14.2,10.6,37.2,22.4,11.6,0.532,4.6,1.6,0.43499999999999994,6.8,5.4,0.75,29.9,14.8,10.2,36.5,21.6,11.3,0.5388999999999999,4.8,1.8,0.4593999999999999,6.8,5.5,0.7868999999999999,30.0,11.0,14.0,40.0,13.0,11.0,0.846,1.0,1.0,1.0,7.0,7.0,1.0,0,,,,,,,,,,,,,,110.34846339118658,99.2194871794872,109.48717948717947,45.79487179487179,26.794871794871796,88.97435897435898,40.8974358974359,0.4612307692307692,37.8974358974359,13.461538461538462,0.3542564102564102,17.923076923076923,14.23076923076923,0.7836410256410256,24,12,10
2025-01-19,ORL,0,2,30.428571428571427,13.142857142857142,9.857142857142858,36.857142857142854,20.742857142857144,11.571428571428571,0.5691142857142857,4.485714285714286,2.1142857142857143,0.5184571428571428,6.428571428571429,5.171428571428572,0.7936857142857142,17.666666666666668,14.666666666666666,9.666666666666666,33.0,10.666666666666666,6.333333333333333,0.5943333333333334,2.0,0.6666666666666666,0.3333333333333333,5.333333333333333,4.333333333333333,0.7593333333333333,26.8,13.0,10.8,36.0,17.6,10.4,0.5986,3.0,1.2,0.475,6.0,4.8,0.7722,29.8,14.5,11.0,35.8,20.9,11.2,0.5612999999999999,4.3,1.7,0.4808,6.9,5.7,0.8119,,,,,,,,,,,,,,0,,,,,,,,,,,,,,106.38196735338016,97.84837209302329,104.09302325581396,40.83720930232558,22.11627906976744,80.18604651162791,37.55813953488372,0.4686976744186045,30.511627906976745,11.16279069767442,0.3687209302325582,23.069767441860463,17.813953488372093,0.7758372093023255,20,14,10
2025-01-21,PHI,1,2,30.13888888888889,13.166666666666666,9.86111111111111,36.666666666666664,20.416666666666668,11.444444444444445,0.5749166666666666,4.361111111111111,2.0555555555555554,0.5040555555555556,6.444444444444445,5.194444444444445,0.7954444444444443,18.0,13.333333333333334,10.0,30.0,9.333333333333334,6.666666666666667,0.6996666666666668,1.3333333333333333,0.6666666666666666,0.3333333333333333,4.666666666666667,4.0,0.7856666666666667,21.6,14.0,10.8,33.4,12.4,8.0,0.6456000000000001,1.4,0.6,0.4,6.2,5.0,0.7769999999999999,29.1,14.5,10.7,35.2,19.9,10.7,0.5759000000000001,4.0,1.7,0.4808,7.2,6.0,0.8225999999999999,,,,,,,,,,,,,,0,,,,,,,,,,,,,,112.38687616071692,99.28682926829268,111.58536585365852,43.95121951219512,26.78048780487805,84.07317073170732,40.73170731707317,0.4851707317073169,36.63414634146341,13.292682926829269,0.3624390243902439,21.4390243902439,16.829268292682926,0.790146341463415,27,13,10
2025-01-23,SAC,1,2,30.054054054054053,13.162162162162161,9.864864864864865,36.486486486486484,20.27027027027027,11.405405405405405,0.5774054054054054,4.324324324324325,2.054054054054054,0.5084594594594595,6.405405405405405,5.1891891891891895,0.8009729729729729,23.666666666666668,13.0,10.0,30.333333333333332,12.0,8.666666666666666,0.7316666666666668,1.6666666666666667,1.0,0.389,5.666666666666667,5.333333333333333,0.9523333333333334,20.0,14.2,9.8,31.8,11.2,7.2,0.6456,1.8,0.8,0.33340000000000003,5.6,4.8,0.827,28.1,14.9,10.9,34.5,19.7,10.6,0.5779,3.8,1.5,0.4675000000000001,6.3,5.4,0.844,20.0,14.0,13.0,38.0,19.0,8.0,0.421,6.0,1.0,0.167,4.0,3.0,0.75,0,,,,,,,,,,,,,,111.26552040473398,102.4158139534884,113.95348837209302,43.13953488372093,25.86046511627907,87.90697674418605,40.674418604651166,0.4634418604651163,38.76744186046512,14.534883720930232,0.3757209302325581,22.72093023255814,18.069767441860463,0.7997906976744183,35,22,17
2025-01-25,MIN,0,2,30.18421052631579,13.394736842105264,10.052631578947368,36.5,20.236842105263158,11.421052631578947,0.5788421052631579,4.2894736842105265,2.0526315789473686,0.5126315789473685,6.5,5.2894736842105265,0.803578947368421,27.333333333333332,16.333333333333332,12.333333333333334,32.333333333333336,14.333333333333334,9.666666666666666,0.6923333333333335,2.0,1.3333333333333333,0.4446666666666667,7.333333333333333,6.666666666666667,0.919,23.2,15.0,11.4,31.4,12.4,8.4,0.6796,2.0,1.2,0.4668,5.8,5.2,0.8513999999999999,28.0,14.9,11.5,34.4,18.3,10.4,0.5987,3.2,1.4,0.5009,6.7,5.8,0.8507,26.0,9.0,13.0,40.0,16.0,8.0,0.5,3.0,2.0,0.667,10.0,8.0,0.8,0,,,,,,,,,,,,,,108.88964141238488,99.32909090909092,108.1590909090909,43.20454545454545,24.181818181818183,88.18181818181819,39.97727272727273,0.4535681818181819,36.77272727272727,12.727272727272728,0.3439545454545455,19.704545454545453,15.477272727272728,0.7835909090909093,20,3,11
2025-01-27,CHI,0,2,29.923076923076923,13.128205128205128,10.076923076923077,36.38461538461539,20.05128205128205,11.35897435897436,0.5817435897435898,4.282051282051282,2.051282051282051,0.5123076923076925,6.358974358974359,5.153846153846154,0.7829743589743589,27.333333333333332,12.666666666666666,12.666666666666666,33.0,15.666666666666666,10.333333333333334,0.6636666666666667,3.3333333333333335,2.0,0.6113333333333334,5.333333333333333,4.666666666666667,0.6333333333333333,25.2,12.8,11.6,32.0,13.6,9.4,0.7038,2.4,1.4,0.4668,5.6,5.0,0.7514,27.7,13.5,11.1,34.6,18.0,10.5,0.6178999999999999,3.5,1.5,0.4509,6.2,5.2,0.7506999999999999,,,,,,,,,,,,,,0,,,,,,,,,,,,,,113.7319067559102,105.49217391304347,119.97826086956522,46.891304347826086,28.76086956521739,95.52173913043478,44.91304347826087,0.471108695652174,40.02173913043478,13.521739130434783,0.3386739130434782,21.32608695652174,16.630434782608695,0.7851956521739129,33,12,14
2025-01-29,NYK,0,2,30.0,13.1,10.175,36.475,20.075,11.45,0.5850500000000001,4.275,2.025,0.50575,6.25,5.075,0.7884,29.333333333333332,12.333333333333334,14.0,36.333333333333336,17.666666666666668,12.0,0.6793333333333335,3.6666666666666665,1.6666666666666667,0.4723333333333333,4.333333333333333,3.6666666666666665,0.6333333333333333,27.0,12.8,12.4,33.8,15.4,10.6,0.6966,2.8,1.4,0.4168,5.0,4.4,0.7514,26.9,12.9,11.6,34.9,16.5,10.5,0.6476,2.9,1.3,0.4459000000000001,5.5,4.6,0.7617999999999999,22.0,7.0,7.0,32.0,20.0,9.0,0.45,7.0,2.0,0.286,2.0,2.0,1.0,0,,,,,,,,,,,,,,111.81209898387776,99.08340425531917,110.7872340425532,40.97872340425532,25.53191489361702,87.82978723404256,41.08510638297872,0.4685106382978724,36.17021276595744,13.638297872340424,0.3738936170212766,19.0,14.97872340425532,0.7846382978723404,17,6,6
2025-01-31,PHI,0,2,29.682926829268293,12.926829268292684,10.073170731707316,36.390243902439025,19.951219512195124,11.317073170731707,0.5805365853658536,4.341463414634147,2.048780487804878,0.5038780487804878,6.146341463414634,5.0,0.7935609756097561,23.333333333333332,7.0,10.333333333333334,35.0,16.333333333333332,10.0,0.602,5.0,2.0,0.393,1.6666666666666667,1.3333333333333333,0.6666666666666666,26.4,11.2,11.6,34.4,16.6,10.4,0.621,4.2,2.0,0.5025999999999999,4.0,3.6,0.78,24.0,12.6,11.2,33.9,14.5,9.2,0.6333,2.8,1.3,0.4513,5.1,4.3,0.7785,27.0,13.0,10.0,30.0,15.0,10.0,0.667,3.0,2.0,0.667,5.0,5.0,1.0,0,,,,,,,,,,,,,,112.86775657537368,99.25043478260868,112.02173913043478,44.108695652173914,27.17391304347826,84.1086956521739,40.869565217391305,0.4866521739130433,36.891304347826086,13.434782608695652,0.3634782608695652,21.369565217391305,16.847826086956523,0.7921086956521741,28,9,13
2025-02-01,CHA,0,1,29.642857142857142,12.833333333333334,10.142857142857142,36.404761904761905,19.857142857142858,11.30952380952381,0.5830952380952381,4.309523809523809,2.0476190476190474,0.5077619047619047,6.119047619047619,4.976190476190476,0.7937142857142857,26.0,9.0,11.0,36.666666666666664,17.333333333333332,10.666666666666666,0.6006666666666668,4.666666666666667,2.0,0.4486666666666667,3.0,2.6666666666666665,0.9333333333333332,26.6,10.4,12.2,35.8,16.8,10.6,0.6251999999999999,4.2,2.0,0.5025999999999999,4.0,3.4,0.74,23.3,12.3,11.0,33.8,14.0,8.9,0.6354,3.0,1.4,0.41800000000000004,4.8,4.1,0.7835,,,,,,,,,,,,,,0,,,,,,,,,,,,,,111.80096678344938,100.21777777777778,112.04444444444444,44.06666666666667,26.22222222222222,87.17777777777778,40.6,0.4673111111111111,38.24444444444445,13.244444444444444,0.3464000000000001,22.666666666666668,17.6,0.7677999999999999,28,13,17
2025-02-03,NOP,1,2,29.6046511627907,12.837209302325581,10.30232558139535,36.41860465116279,19.790697674418606,11.255813953488373,0.5818372093023255,4.372093023255814,2.046511627906977,0.5026046511627907,6.186046511627907,5.046511627906977,0.7959302325581395,24.333333333333332,9.333333333333334,12.0,35.666666666666664,16.0,8.666666666666666,0.539,5.666666666666667,2.3333333333333335,0.4606666666666667,5.333333333333333,4.666666666666667,0.8963333333333333,25.2,8.6,12.2,35.8,16.4,10.0,0.6046,5.0,2.0,0.4264,3.8,3.2,0.7378,24.2,11.8,11.8,33.6,14.4,9.2,0.6421,3.5,1.6,0.4466,4.8,4.2,0.7946,27.0,13.0,10.0,43.0,20.0,11.0,0.55,3.0,2.0,0.667,5.0,3.0,0.6,0,,,,,,,,,,,,,,115.9984929014053,101.83102040816328,118.12244897959184,46.30612244897959,28.40816326530612,90.63265306122447,43.775510204081634,0.4836530612244898,38.93877551020408,14.244897959183673,0.3639795918367348,20.6734693877551,16.3265306122449,0.7902653061224488,27,14,10
2025-02-05,NOP,1,2,29.545454545454547,12.863636363636363,10.295454545454545,36.40909090909091,19.636363636363637,11.204545454545455,0.5843409090909091,4.340909090909091,2.022727272727273,0.49875,6.2727272727272725,5.113636363636363,0.7960227272727273,27.666666666666668,12.0,13.333333333333334,36.666666666666664,15.333333333333334,9.666666666666666,0.6363333333333334,4.333333333333333,1.6666666666666667,0.4286666666666667,8.0,6.666666666666667,0.8296666666666667,26.6,10.8,12.0,36.6,16.4,10.0,0.6045999999999999,4.8,1.8,0.393,5.6,4.8,0.8977999999999999,25.9,11.8,11.8,34.3,15.0,9.7,0.6542,3.6,1.6,0.42990000000000006,5.6,4.9,0.8246,27.0,13.5,10.0,39.5,16.5,10.0,0.621,3.0,1.5,0.5,7.5,5.5,0.7,0,,,,,,,,,,,,,,116.30239803625378,101.6832,118.26,46.3,28.4,90.66,43.82,0.48398,38.82,14.2,0.3639800000000001,20.78,16.42,0.7906199999999999,38,8,10
2025-02-06,ORL,1,1,29.733333333333334,12.755555555555556,10.28888888888889,36.4,19.822222222222223,11.28888888888889,0.5832666666666667,4.533333333333333,2.088888888888889,0.4962222222222223,6.2,5.066666666666666,0.8005555555555556,31.0,11.666666666666666,12.333333333333334,36.333333333333336,19.333333333333332,11.0,0.5856666666666667,7.666666666666667,2.6666666666666665,0.33466666666666667,7.333333333333333,6.333333333333333,0.8963333333333333,27.6,10.0,11.2,35.8,17.8,10.0,0.569,6.6,2.6,0.42000000000000004,5.8,5.0,0.8977999999999999,27.3,11.4,11.8,34.8,16.6,10.3,0.6327999999999999,4.7,2.0,0.4184,5.4,4.7,0.8246,20.0,14.0,10.0,30.0,9.0,7.0,0.778,0.0,0.0,0.0,7.0,6.0,0.857,1,35.666666666666664,13.666666666666666,10.166666666666666,35.166666666666664,24.166666666666668,13.333333333333334,0.5528333333333334,5.0,2.5,0.4916666666666667,8.166666666666666,6.5,0.8133333333333334,107.57497292971144,98.0353846153846,105.46153846153848,41.36538461538461,22.692307692307693,80.34615384615384,38.0,0.473230769230769,30.403846153846153,11.192307692307692,0.3715769230769231,23.76923076923077,18.26923076923077,0.7711538461538461,28,10,12
2025-02-08,PHX,0,2,29.695652173913043,12.695652173913043,10.326086956521738,36.28260869565217,19.73913043478261,11.282608695652174,0.5855434782608695,4.521739130434782,2.0869565217391304,0.496304347826087,6.195652173913044,5.043478260869565,0.7976521739130434,31.0,10.666666666666666,10.666666666666666,34.333333333333336,19.0,11.666666666666666,0.6386666666666668,6.666666666666667,2.6666666666666665,0.40599999999999997,6.333333333333333,5.0,0.8223333333333334,29.8,10.8,12.4,35.4,18.0,11.0,0.6266,6.0,2.4,0.43420000000000003,6.6,5.4,0.8312000000000002,28.1,11.0,12.0,34.9,17.3,10.7,0.6237999999999999,5.1,2.2,0.46840000000000004,5.3,4.5,0.8055999999999999,28.5,8.5,4.5,34.0,18.0,11.0,0.616,6.5,3.0,0.47650000000000003,4.5,3.5,0.775,0,,,,,,,,,,,,,,114.63502590998534,100.04470588235294,114.68627450980392,45.11764705882353,26.392156862745097,90.3921568627451,41.76470588235294,0.4654117647058823,38.13725490196079,13.588235294117649,0.3590588235294117,22.294117647058822,17.568627450980394,0.7949411764705883,26,11,9
2025-02-10,POR,1,2,29.617021276595743,12.659574468085106,10.297872340425531,36.12765957446808,19.595744680851062,11.27659574468085,0.5910851063829787,4.468085106382978,2.0638297872340425,0.4963829787234043,6.127659574468085,5.0,0.8019574468085107,30.666666666666668,9.666666666666666,10.333333333333334,32.0,19.0,12.333333333333334,0.6900000000000001,6.333333333333333,2.6666666666666665,0.46166666666666667,4.0,3.3333333333333335,0.8889999999999999,29.4,11.2,11.6,33.8,17.4,11.0,0.6582000000000001,5.8,2.2,0.4008,6.2,5.2,0.8712,28.0,10.8,11.9,34.8,17.1,10.8,0.6416999999999999,5.0,2.1,0.45169999999999993,5.1,4.3,0.8055999999999999,34.0,6.0,8.0,37.0,18.0,13.0,0.722,6.0,4.0,0.667,4.0,4.0,1.0,0,,,,,,,,,,,,,,114.26700282402464,99.68377358490568,113.90566037735849,44.20754716981132,26.20754716981132,87.64150943396227,41.320754716981135,0.4718490566037737,35.54716981132076,12.962264150943396,0.3612075471698112,23.0377358490566,18.30188679245283,0.7966792452830187,40,7,8
